7.1,-0.120237061944,0.0291499456584,0.000272866252681
7.2,-0.123477771412,0.0329576259295,0.000272866252681
7.3,-0.12671848088,0.0367653062007,0.000272866252681
7.5,-0.129959190347,0.0405729864719,0.000272866252681
7.6,-0.133199899815,0.044380666743,0.000272866252681
7.7,-0.136440609283,0.0481883470142,0.000272866252681
7.8,-0.139681318751,0.0519960272853,0.000272866252681
8.0,-0.142922028219,0.0558037075565,0.000272866252681
8.1,-0.146162737687,0.0596113878277,0.000272866252681
8.2,-0.149403447155,0.0634190680988,0.000272866252681
8.3,-0.0266427940708,-0.0094653175008,-0.000392303089533
8.5,-0.0298835035387,-0.00565763722964,-0.000392303089533
8.6,-0.0331242130066,-0.00184995695848,-0.000392303089533
8.7,-0.0363649224745,0.00195772331268,-0.000392303089533
8.8,-0.0396056319424,0.00576540358384,-0.000392303089533
8.9,-0.0428463414103,0.009573083855,-0.000392303089533
9.0,-0.0460870508781,0.0133807641262,-0.000392303089533
9.1,-0.049327760346,0.0171884443973,-0.000392303089533
9.2,-0.0525684698139,0.0209961246685,-0.000392303089533
9.3,-0.0558091792818,0.0248038049396,-0.000392303089533
9.4,-0.0590498887497,0.0286114852108,-0.000392303089533
9.6,-0.0622905982176,0.0324191654819,-0.000392303089533
9.8,-0.0655313076855,0.0362268457531,-0.000392303089533
10.0,-0.0687720171534,0.0400345260243,-0.000392303089533
10.1,-0.0720127266213,0.0438422062954,-0.000392303089533
10.2,-0.0752534360892,0.0476498865666,-0.000392303089533
10.3,-0.0784941455571,0.0514575668377,-0.000392303089533
10.4,-0.081734855025,0.0552652471089,-0.000392303089533
10.5,-0.0849755644929,0.0590729273801,-0.000392303089533
10.6,-0.0882162739607,0.0628806076512,-0.000392303089533
10.7,-0.0914569834286,0.0666882879224,-0.000392303089533
10.8,-0.0946976928965,0.0704959681935,-0.000392303089533
11.0,-0.0979384023644,0.0743036484647,-0.000392303089533
11.1,0.0241356277202,-0.0193191970065,0.000288437034413
11.2,0.0208949182523,-0.0155115167353,0.000288437034413
11.3,0.0176542087844,-0.0117038364641,0.000288437034413
11.4,0.0144134993165,-0.00789615619297,0.000288437034413
11.5,0.0111727898486,-0.00408847592182,0.000288437034413
11.6,0.00793208038074,-0.000280795650657,0.000288437034413
11.7,0.00469137091285,0.0035268846205,0.000288437034413
11.8,0.00145066144495,0.00733456489166,0.000288437034413
12.0,-0.00179004802294,0.0111422451628,0.000288437034413
12.1,-0.00503075749083,0.014949925434,0.000288437034413
12.2,-0.00827146695872,0.0187576057051,0.000288437034413
12.3,-0.0115121764266,0.0225652859763,0.000288437034413
12.4,-0.0147528858945,0.0263729662475,0.000288437034413
12.5,-0.0179935953624,0.0301806465186,0.000288437034413
12.6,-0.0212343048303,0.0339883267898,0.000288437034413
